TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
random,0.2076963037252426,0.3382788300514221,0.7911230325698853,saopaulo,random,True,False,True
1,0.3937499821186065,0.4657677114009857,0.6083152294158936,hongkong,3,True,False,False
2,0.3807427585124969,0.4564288854598999,0.6145098805427551,hongkong,3,True,False,False
4,0.4159317016601562,0.4725125730037689,0.5772017240524292,hongkong,3,True,False,False
1,0.3694007396697998,0.4501193165779114,0.6324586272239685,hongkong,2,False,False,True
3,0.391674280166626,0.4534552991390228,0.6089603900909424,hongkong,2,False,False,True
4,0.4020874202251434,0.4590538442134857,0.591215968132019,hongkong,2,False,False,True
1,0.2167044430971145,0.3485252857208252,0.7615858912467957,saopaulo,4,False,False,False
2,0.2199961096048355,0.3509323000907898,0.764786958694458,saopaulo,4,False,False,False
3,0.2158495485782623,0.350804328918457,0.7769280672073364,saopaulo,4,False,False,False
1,0.1846678107976913,0.3134885430335998,0.7898350358009338,chicago,2,True,False,False
3,0.1755811870098114,0.3043088614940643,0.8237608671188354,chicago,2,True,False,False
4,0.1954163461923599,0.3160453736782074,0.8166102766990662,chicago,2,True,False,False
1,0.3937158286571502,0.4664963781833648,0.6084277629852295,hongkong,2,True,False,False
3,0.4115554094314575,0.4725459218025207,0.5891149640083313,hongkong,2,True,False,False
4,0.4252921640872955,0.4791008532047272,0.5675455331802368,hongkong,2,True,False,False
1,0.9496856331825256,0.8265246152877808,-0.0089098615571856,boston,3,True,True,True
2,1.0118985176086426,0.8598793745040894,-0.000536183535587,boston,3,True,True,True
4,1.014936089515686,0.8605932593345642,-0.0210040938109159,boston,3,True,True,True
random,0.5328394174575806,0.5587788224220276,0.4645389318466186,saopaulo,random,False,True,False
random,0.2023029178380966,0.3301734626293182,0.8003831505775452,london,random,True,False,False
2,0.2198297530412674,0.3365679383277893,0.7827175259590149,boston,1,False,False,True
3,0.2499145269393921,0.3599047362804413,0.7535754442214966,boston,1,False,False,True
4,0.2779160439968109,0.3756076991558075,0.7198200225830078,boston,1,False,False,True
2,0.6089114546775818,0.5864860415458679,0.3473076224327087,saopaulo,1,False,True,True
3,0.6057069301605225,0.5829634070396423,0.3740032017230987,saopaulo,1,False,True,True
4,0.5781640410423279,0.5707181096076965,0.3597661852836609,saopaulo,1,False,True,True
random,0.5408695936203003,0.5475541353225708,0.4667339920997619,london,random,False,True,True
1,1.3820319175720217,0.9878808856010436,-0.5488641262054443,saopaulo,4,True,True,True
